VR_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
VR_234,Que,0.0,0.0,0.2,0.0,0.1,2018,centre6,Zone52,Neighbourhood115,Dwelling2
VR_235,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood116,Dwelling1
VR_236,Que,0.0,0.6,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood116,Dwelling2
VR_237,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood117,Dwelling1
VR_238,Que,0.0,0.0,0.4,0.5,0.3,2018,centre6,Zone53,Neighbourhood117,Dwelling2
VR_239,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood118,Dwelling1
VR_240,Que,0.0,0.0,0.1,0.0,0.1,2018,centre6,Zone53,Neighbourhood118,Dwelling2
VR_241,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood119,Dwelling1
VR_242,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood119,Dwelling2
VR_243,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone53,Neighbourhood120,Dwelling1
VR_244,Que,0.0,0.0,0.6,0.0,0.7,2018,centre6,Zone53,Neighbourhood120,Dwelling2
VR_245,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood121,Dwelling1
VR_246,Que,0.0,0.4,1.3,0.0,1.2,2018,centre6,Zone54,Neighbourhood121,Dwelling2
VR_247,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood122,Dwelling1
VR_248,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood122,Dwelling2
VR_249,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood123,Dwelling1
VR_250,Que,0.0,0.0,0.0,0.7,0.1,2018,centre6,Zone54,Neighbourhood123,Dwelling2
VR_251,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood124,Dwelling1
VR_252,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone54,Neighbourhood124,Dwelling2
VR_253,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood125,Dwelling1
VR_254,Que,0.0,2.9,0.0,0.0,0.5,2018,centre6,Zone55,Neighbourhood125,Dwelling2
VR_255,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood126,Dwelling1
VR_256,Que,0.9,0.7,0.0,1.1,2.1,2018,centre6,Zone55,Neighbourhood126,Dwelling2
VR_257,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood127,Dwelling1
VR_258,Que,0.0,0.0,0.5,0.0,0.0,2018,centre6,Zone55,Neighbourhood127,Dwelling2
VR_259,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood128,Dwelling1
VR_260,Que,0.0,0.0,0.6,0.0,0.4,2018,centre6,Zone55,Neighbourhood128,Dwelling2
VR_261,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood129,Dwelling1
VR_262,Que,0.0,0.0,0.6,0.0,0.4,2018,centre6,Zone55,Neighbourhood129,Dwelling2
VR_263,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone55,Neighbourhood130,Dwelling1
VR_264,Que,0.0,0.0,0.6,0.0,0.3,2018,centre6,Zone55,Neighbourhood130,Dwelling2
VR_265,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood131,Dwelling1
VR_266,Que,0.0,0.7,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood131,Dwelling2
VR_267,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood132,Dwelling1
VR_268,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood132,Dwelling2
VR_269,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood133,Dwelling1
VR_270,Que,0.0,0.0,0.0,0.0,0.7,2018,centre6,Zone56,Neighbourhood133,Dwelling2
VR_271,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood134,Dwelling1
VR_272,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone56,Neighbourhood134,Dwelling2
VR_273,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone57,Neighbourhood135,Dwelling1
VR_274,Que,0.0,2.5,2.0,0.6,2.0,2018,centre6,Zone57,Neighbourhood135,Dwelling2
VR_275,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood136,Dwelling1
VR_276,Que,0.0,3.0,0.0,0.0,3.6,2018,centre6,Zone58,Neighbourhood136,Dwelling2
VR_277,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood137,Dwelling1
VR_278,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood137,Dwelling2
VR_279,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood138,Dwelling1
VR_280,Que,0.0,2.6,3.0,0.0,2.5,2018,centre6,Zone58,Neighbourhood138,Dwelling2
VR_281,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood139,Dwelling1
VR_282,Que,0.0,1.7,0.0,1.4,2.6,2018,centre6,Zone58,Neighbourhood139,Dwelling2
VR_283,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood140,Dwelling1
VR_284,Que,0.0,1.0,0.0,0.0,0.8,2018,centre6,Zone58,Neighbourhood140,Dwelling2
VR_285,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone58,Neighbourhood141,Dwelling1
VR_286,Que,0.0,0.0,0.4,0.0,0.6,2018,centre6,Zone58,Neighbourhood141,Dwelling2
VR_287,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood142,Dwelling1
VR_288,Que,0.0,0.0,0.0,0.0,4.5,2018,centre6,Zone59,Neighbourhood142,Dwelling2
VR_289,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood143,Dwelling1
VR_290,Que,0.0,0.0,0.7,0.0,0.7,2018,centre6,Zone59,Neighbourhood143,Dwelling2
VR_291,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood144,Dwelling1
VR_292,Que,0.0,0.0,0.0,0.0,0.6,2018,centre6,Zone59,Neighbourhood144,Dwelling2
VR_293,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood145,Dwelling1
VR_294,Que,0.0,0.0,0.4,0.0,0.4,2018,centre6,Zone59,Neighbourhood145,Dwelling2
VR_295,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood146,Dwelling1
VR_296,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood146,Dwelling2
VR_297,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood147,Dwelling1
VR_298,Que,0.0,1.4,3.1,0.0,2.6,2018,centre6,Zone59,Neighbourhood147,Dwelling2
VR_299,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood148,Dwelling1
VR_300,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood148,Dwelling2
VR_301,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood149,Dwelling1
VR_302,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone59,Neighbourhood149,Dwelling2
VR_303,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood150,Dwelling1
VR_304,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood150,Dwelling2
VR_305,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood151,Dwelling1
VR_306,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood151,Dwelling2
VR_307,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood152,Dwelling1
VR_308,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood152,Dwelling2
VR_309,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood153,Dwelling1
VR_310,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood153,Dwelling2
VR_311,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood154,Dwelling1
VR_312,Que,0.0,0.4,1.2,0.4,0.9,2018,centre6,Zone60,Neighbourhood154,Dwelling2
VR_313,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood155,Dwelling1
VR_314,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood155,Dwelling2
VR_315,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood156,Dwelling1
VR_316,Que,0.0,0.0,0.5,0.0,0.4,2018,centre6,Zone60,Neighbourhood156,Dwelling2
VR_317,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood157,Dwelling1
VR_318,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone60,Neighbourhood157,Dwelling2
VR_319,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood158,Dwelling1
VR_320,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood158,Dwelling2
VR_321,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood159,Dwelling1
VR_322,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood159,Dwelling2
VR_323,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood160,Dwelling1
VR_324,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood160,Dwelling2
VR_325,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood161,Dwelling1
VR_326,Que,0.0,0.7,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood161,Dwelling2
VR_327,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone61,Neighbourhood162,Dwelling1
VR_328,Que,0.0,0.0,0.0,0.0,0.6,2018,centre6,Zone61,Neighbourhood162,Dwelling2
VR_329,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood163,Dwelling1
VR_330,Que,0.0,0.0,0.0,0.0,1.2,2018,centre6,Zone62,Neighbourhood163,Dwelling2
VR_331,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood164,Dwelling1
VR_332,Que,0.0,0.0,0.4,0.0,0.3,2018,centre6,Zone62,Neighbourhood164,Dwelling2
VR_333,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood165,Dwelling1
VR_334,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood165,Dwelling2
VR_335,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood166,Dwelling1
VR_336,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone62,Neighbourhood166,Dwelling2
VR_337,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone63,Neighbourhood167,Dwelling1
VR_338,Que,0.0,0.0,1.0,0.0,1.6,2018,centre6,Zone63,Neighbourhood167,Dwelling2
VR_339,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone64,Neighbourhood168,Dwelling1
VR_340,Que,0.0,0.0,0.6,0.0,0.6,2018,centre6,Zone64,Neighbourhood168,Dwelling2
VR_341,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone65,Neighbourhood169,Dwelling1
VR_342,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone65,Neighbourhood169,Dwelling2
VR_343,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone65,Neighbourhood170,Dwelling1
VR_344,Que,0.0,0.0,0.0,0.0,0.4,2018,centre6,Zone65,Neighbourhood170,Dwelling2
VR_345,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone66,Neighbourhood171,Dwelling1
VR_346,Que,0.0,0.0,0.0,0.0,0.0,2018,centre6,Zone66,Neighbourhood171,Dwelling2
VR_347,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone67,Neighbourhood172,Dwelling1
VR_348,Que,0.0,0.2,0.0,0.0,0.0,2018,centre7,Zone67,Neighbourhood172,Dwelling2
VR_349,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone67,Neighbourhood173,Dwelling1
VR_350,Que,2.2,0.7,1.1,0.8,1.0,2018,centre7,Zone67,Neighbourhood173,Dwelling2
VR_351,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone68,Neighbourhood174,Dwelling1
VR_352,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone68,Neighbourhood174,Dwelling2
VR_353,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone68,Neighbourhood175,Dwelling1
VR_354,Que,2.6,3.2,0.0,0.0,2.5,2018,centre7,Zone68,Neighbourhood175,Dwelling2
VR_355,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone68,Neighbourhood176,Dwelling1
VR_356,Que,0.0,0.0,0.0,0.0,0.7,2018,centre7,Zone68,Neighbourhood176,Dwelling2
VR_357,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood177,Dwelling1
VR_358,Que,0.0,0.2,0.7,0.0,0.0,2018,centre7,Zone69,Neighbourhood177,Dwelling2
VR_359,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood178,Dwelling1
VR_360,Que,0.0,0.5,0.3,0.8,0.5,2018,centre7,Zone69,Neighbourhood178,Dwelling2
VR_361,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood179,Dwelling1
VR_362,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood179,Dwelling2
VR_363,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood180,Dwelling1
VR_364,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood180,Dwelling2
VR_365,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood181,Dwelling1
VR_366,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone69,Neighbourhood181,Dwelling2
VR_367,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone70,Neighbourhood182,Dwelling1
VR_368,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone70,Neighbourhood182,Dwelling2
VR_369,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone70,Neighbourhood183,Dwelling1
VR_370,Que,0.0,0.0,0.0,0.0,0.0,2018,centre7,Zone70,Neighbourhood183,Dwelling2
VR_371,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone71,Neighbourhood184,Dwelling1
VR_372,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone71,Neighbourhood184,Dwelling2
VR_373,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone71,Neighbourhood185,Dwelling1
VR_374,Que,5.6,0.0,0.4,0.4,2.5,2018,centre8,Zone71,Neighbourhood185,Dwelling2
VR_375,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone71,Neighbourhood186,Dwelling1
VR_376,Que,1.8,2.9,0.0,0.0,2.4,2018,centre8,Zone71,Neighbourhood186,Dwelling2
VR_377,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone71,Neighbourhood187,Dwelling1
VR_378,Que,1.1,1.5,0.0,0.0,2.8,2018,centre8,Zone71,Neighbourhood187,Dwelling2
VR_379,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone72,Neighbourhood188,Dwelling1
VR_380,Que,0.0,0.4,0.1,0.0,0.0,2018,centre8,Zone72,Neighbourhood188,Dwelling2
VR_381,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone72,Neighbourhood189,Dwelling1
VR_382,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone72,Neighbourhood189,Dwelling2
VR_383,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone72,Neighbourhood190,Dwelling1
VR_384,Que,0.0,5.0,1.5,0.5,2.3,2018,centre8,Zone72,Neighbourhood190,Dwelling2
VR_385,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone73,Neighbourhood191,Dwelling1
VR_386,Que,0.0,0.0,0.3,0.0,1.4,2018,centre8,Zone73,Neighbourhood191,Dwelling2
VR_387,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone73,Neighbourhood192,Dwelling1
VR_388,Que,3.0,2.9,3.9,4.4,3.5,2018,centre8,Zone73,Neighbourhood192,Dwelling2
VR_389,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone73,Neighbourhood193,Dwelling1
VR_390,Que,2.4,4.6,7.7,2.3,5.6,2018,centre8,Zone73,Neighbourhood193,Dwelling2
VR_391,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone74,Neighbourhood194,Dwelling1
VR_392,Que,0.0,2.3,4.1,0.0,3.6,2018,centre8,Zone74,Neighbourhood194,Dwelling2
VR_393,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone74,Neighbourhood195,Dwelling1
VR_394,Que,0.0,0.0,3.5,0.9,3.6,2018,centre8,Zone74,Neighbourhood195,Dwelling2
VR_395,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone74,Neighbourhood196,Dwelling1
VR_396,Que,0.0,0.0,2.3,0.0,2.4,2018,centre8,Zone74,Neighbourhood196,Dwelling2
VR_397,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone74,Neighbourhood197,Dwelling1
VR_398,Que,0.0,7.0,3.4,0.0,4.9,2018,centre8,Zone74,Neighbourhood197,Dwelling2
VR_399,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone75,Neighbourhood198,Dwelling1
VR_400,Que,0.0,0.0,0.0,0.0,4.5,2018,centre8,Zone75,Neighbourhood198,Dwelling2
VR_401,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone75,Neighbourhood199,Dwelling1
VR_402,Que,0.0,2.0,3.9,3.5,3.6,2018,centre8,Zone75,Neighbourhood199,Dwelling2
VR_403,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone75,Neighbourhood200,Dwelling1
VR_404,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone75,Neighbourhood200,Dwelling2
VR_405,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone75,Neighbourhood201,Dwelling1
VR_406,Que,0.0,0.0,0.5,0.0,0.0,2018,centre8,Zone75,Neighbourhood201,Dwelling2
VR_407,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone76,Neighbourhood202,Dwelling1
VR_408,Que,3.6,1.8,3.2,1.8,2.7,2018,centre8,Zone76,Neighbourhood202,Dwelling2
VR_409,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone76,Neighbourhood203,Dwelling1
VR_410,Que,0.0,2.2,2.7,0.0,2.8,2018,centre8,Zone76,Neighbourhood203,Dwelling2
VR_411,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone76,Neighbourhood204,Dwelling1
VR_412,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone76,Neighbourhood204,Dwelling2
VR_413,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone77,Neighbourhood205,Dwelling1
VR_414,Que,0.0,0.8,2.9,0.0,3.5,2018,centre8,Zone77,Neighbourhood205,Dwelling2
VR_415,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone77,Neighbourhood206,Dwelling1
VR_416,Que,0.0,3.2,4.6,0.0,4.0,2018,centre8,Zone77,Neighbourhood206,Dwelling2
VR_417,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone77,Neighbourhood207,Dwelling1
VR_418,Que,0.0,0.0,0.4,0.0,0.0,2018,centre8,Zone77,Neighbourhood207,Dwelling2
VR_419,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone78,Neighbourhood208,Dwelling1
VR_420,Que,0.0,0.0,0.0,0.0,1.4,2018,centre8,Zone78,Neighbourhood208,Dwelling2
VR_421,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone78,Neighbourhood209,Dwelling1
VR_422,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone78,Neighbourhood209,Dwelling2
VR_423,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone78,Neighbourhood210,Dwelling1
VR_424,Que,0.0,0.0,1.3,0.0,1.4,2018,centre8,Zone78,Neighbourhood210,Dwelling2
VR_425,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone79,Neighbourhood211,Dwelling1
VR_426,Que,0.0,0.0,1.8,0.0,3.6,2018,centre8,Zone79,Neighbourhood211,Dwelling2
VR_427,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone79,Neighbourhood212,Dwelling1
VR_428,Que,0.0,36.5,12.2,0.0,16.0,2018,centre8,Zone79,Neighbourhood212,Dwelling2
VR_429,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone80,Neighbourhood213,Dwelling1
VR_430,Que,0.0,0.0,5.9,0.0,5.1,2018,centre8,Zone80,Neighbourhood213,Dwelling2
VR_431,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone80,Neighbourhood214,Dwelling1
VR_432,Que,0.0,0.0,0.0,5.8,0.0,2018,centre8,Zone80,Neighbourhood214,Dwelling2
VR_433,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone80,Neighbourhood215,Dwelling1
VR_434,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone80,Neighbourhood215,Dwelling2
VR_435,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone81,Neighbourhood216,Dwelling1
VR_436,Que,0.0,10.6,4.1,0.0,5.1,2018,centre8,Zone81,Neighbourhood216,Dwelling2
VR_437,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone81,Neighbourhood217,Dwelling1
VR_438,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone81,Neighbourhood217,Dwelling2
VR_439,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone81,Neighbourhood218,Dwelling1
VR_440,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone81,Neighbourhood218,Dwelling2
VR_441,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone82,Neighbourhood219,Dwelling1
VR_442,Que,0.0,0.0,8.1,0.0,6.4,2018,centre8,Zone82,Neighbourhood219,Dwelling2
VR_443,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone82,Neighbourhood220,Dwelling1
VR_444,Que,0.0,0.0,3.2,0.0,3.1,2018,centre8,Zone82,Neighbourhood220,Dwelling2
VR_445,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone82,Neighbourhood221,Dwelling1
VR_446,Que,0.0,0.0,1.9,0.0,2.1,2018,centre8,Zone82,Neighbourhood221,Dwelling2
VR_447,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone82,Neighbourhood222,Dwelling1
VR_448,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone82,Neighbourhood222,Dwelling2
VR_449,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood223,Dwelling1
VR_450,Que,0.0,5.9,2.0,0.7,2.3,2018,centre8,Zone83,Neighbourhood223,Dwelling2
VR_451,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood224,Dwelling1
VR_452,Que,0.0,0.7,3.1,0.0,2.2,2018,centre8,Zone83,Neighbourhood224,Dwelling2
VR_453,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood225,Dwelling1
VR_454,Que,0.0,0.0,5.1,0.0,4.3,2018,centre8,Zone83,Neighbourhood225,Dwelling2
VR_455,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood226,Dwelling1
VR_456,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood226,Dwelling2
VR_457,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood227,Dwelling1
VR_458,Que,0.0,0.0,0.0,0.0,0.0,2018,centre8,Zone83,Neighbourhood227,Dwelling2
VR_459,Que,0.0,0.0,0.0,0.0,0.0,2018,centre9,Zone84,Neighbourhood228,Dwelling1
VR_460,Que,0.0,3.9,2.6,3.4,3.6,2018,centre9,Zone84,Neighbourhood228,Dwelling2
VR_461,Que,0.0,0.0,0.0,0.0,0.0,2018,centre9,Zone85,Neighbourhood229,Dwelling1
VR_462,Que,5.1,4.1,3.7,0.0,3.8,2018,centre9,Zone85,Neighbourhood229,Dwelling2
VR_463,Que,0.0,0.0,0.0,0.0,0.0,2018,centre9,Zone86,Neighbourhood230,Dwelling1
VR_464,Que,2.2,0.0,2.8,2.8,2.4,2018,centre9,Zone86,Neighbourhood230,Dwelling2
VR_465,Que,0.0,0.0,0.0,0.0,0.0,2018,centre9,Zone87,Neighbourhood231,Dwelling1
