VR_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
VR_5369,B.C.,0.0,0.0,0.0,0.0,0.0,2020,centre36,Zone271,Neighbourhood861,Dwelling1
VR_5370,B.C.,0.0,0.0,0.0,0.0,0.0,2020,centre36,Zone271,Neighbourhood861,Dwelling2
VR_5371,Nfld.Lab.,0.0,0.0,0.0,0.0,0.0,2021,centre1,Zone1,Neighbourhood1,Dwelling1
VR_5372,Nfld.Lab.,10.6,0.0,1.9,0.0,3.1,2021,centre1,Zone1,Neighbourhood1,Dwelling2
VR_5373,Nfld.Lab.,0.0,0.0,0.0,0.0,8.7,2021,centre1,Zone2,Neighbourhood2,Dwelling1
VR_5374,Nfld.Lab.,4.6,5.4,2.7,0.8,3.5,2021,centre1,Zone2,Neighbourhood2,Dwelling2
VR_5375,Nfld.Lab.,0.0,0.0,0.0,0.0,0.0,2021,centre1,Zone3,Neighbourhood3,Dwelling1
VR_5376,Nfld.Lab.,0.0,3.2,0.0,0.0,1.7,2021,centre1,Zone3,Neighbourhood3,Dwelling2
VR_5377,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone4,Neighbourhood4,Dwelling1
VR_5378,N.S.,0.0,0.9,0.4,1.1,0.7,2021,centre2,Zone4,Neighbourhood4,Dwelling2
VR_5379,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone4,Neighbourhood5,Dwelling1
VR_5380,N.S.,2.7,1.5,0.6,0.0,1.4,2021,centre2,Zone4,Neighbourhood5,Dwelling2
VR_5381,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone4,Neighbourhood6,Dwelling1
VR_5382,N.S.,0.0,0.6,0.0,0.0,0.3,2021,centre2,Zone4,Neighbourhood6,Dwelling2
VR_5383,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone5,Neighbourhood7,Dwelling1
VR_5384,N.S.,1.2,0.4,1.5,0.6,1.0,2021,centre2,Zone5,Neighbourhood7,Dwelling2
VR_5385,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone5,Neighbourhood8,Dwelling1
VR_5386,N.S.,0.0,0.7,1.5,0.0,1.1,2021,centre2,Zone5,Neighbourhood8,Dwelling2
VR_5387,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone6,Neighbourhood9,Dwelling1
VR_5388,N.S.,0.0,0.0,1.2,0.0,0.9,2021,centre2,Zone6,Neighbourhood9,Dwelling2
VR_5389,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone6,Neighbourhood10,Dwelling1
VR_5390,N.S.,0.0,1.7,0.6,0.6,1.0,2021,centre2,Zone6,Neighbourhood10,Dwelling2
VR_5391,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone7,Neighbourhood11,Dwelling1
VR_5392,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone7,Neighbourhood11,Dwelling2
VR_5393,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone7,Neighbourhood12,Dwelling1
VR_5394,N.S.,0.0,1.2,0.8,0.0,0.9,2021,centre2,Zone7,Neighbourhood12,Dwelling2
VR_5395,N.S.,0.0,0.0,0.0,0.8,2.3,2021,centre2,Zone7,Neighbourhood13,Dwelling1
VR_5396,N.S.,0.0,0.5,0.9,0.9,0.7,2021,centre2,Zone7,Neighbourhood13,Dwelling2
VR_5397,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone7,Neighbourhood14,Dwelling1
VR_5398,N.S.,4.1,0.7,0.1,1.1,0.5,2021,centre2,Zone7,Neighbourhood14,Dwelling2
VR_5399,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone8,Neighbourhood15,Dwelling1
VR_5400,N.S.,0.0,0.0,0.2,0.0,0.3,2021,centre2,Zone8,Neighbourhood15,Dwelling2
VR_5401,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone8,Neighbourhood16,Dwelling1
VR_5402,N.S.,0.0,1.0,0.2,0.0,0.5,2021,centre2,Zone8,Neighbourhood16,Dwelling2
VR_5403,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone8,Neighbourhood17,Dwelling1
VR_5404,N.S.,0.0,2.4,2.1,0.0,2.2,2021,centre2,Zone8,Neighbourhood17,Dwelling2
VR_5405,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone9,Neighbourhood18,Dwelling1
VR_5406,N.S.,0.0,2.1,1.2,1.2,1.7,2021,centre2,Zone9,Neighbourhood18,Dwelling2
VR_5407,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone9,Neighbourhood19,Dwelling1
VR_5408,N.S.,0.0,1.8,0.4,3.1,1.0,2021,centre2,Zone9,Neighbourhood19,Dwelling2
VR_5409,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone10,Neighbourhood20,Dwelling1
VR_5410,N.S.,0.0,0.0,0.0,0.0,0.3,2021,centre2,Zone10,Neighbourhood20,Dwelling2
VR_5411,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone10,Neighbourhood21,Dwelling1
VR_5412,N.S.,0.0,4.4,3.0,1.2,3.2,2021,centre2,Zone10,Neighbourhood21,Dwelling2
VR_5413,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone10,Neighbourhood22,Dwelling1
VR_5414,N.S.,0.0,0.0,2.9,0.0,2.7,2021,centre2,Zone10,Neighbourhood22,Dwelling2
VR_5415,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone11,Neighbourhood23,Dwelling1
VR_5416,N.S.,0.0,2.5,0.7,0.0,1.2,2021,centre2,Zone11,Neighbourhood23,Dwelling2
VR_5417,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone12,Neighbourhood24,Dwelling1
VR_5418,N.S.,0.0,0.0,0.8,0.0,0.8,2021,centre2,Zone12,Neighbourhood24,Dwelling2
VR_5419,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood25,Dwelling1
VR_5420,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood25,Dwelling2
VR_5421,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood26,Dwelling1
VR_5422,N.S.,0.0,0.7,0.3,0.0,0.3,2021,centre2,Zone3,Neighbourhood26,Dwelling2
VR_5423,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood27,Dwelling1
VR_5424,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood27,Dwelling2
VR_5425,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood28,Dwelling1
VR_5426,N.S.,0.0,2.1,0.0,0.0,1.4,2021,centre2,Zone3,Neighbourhood28,Dwelling2
VR_5427,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood29,Dwelling1
VR_5428,N.S.,0.0,0.0,0.0,0.0,0.0,2021,centre2,Zone3,Neighbourhood29,Dwelling2
VR_5429,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone13,Neighbourhood30,Dwelling1
VR_5430,N.B.,0.0,2.3,1.2,0.0,1.5,2021,centre3,Zone13,Neighbourhood30,Dwelling2
VR_5431,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone13,Neighbourhood31,Dwelling1
VR_5432,N.B.,0.0,0.4,0.2,0.0,0.2,2021,centre3,Zone13,Neighbourhood31,Dwelling2
VR_5433,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone14,Neighbourhood32,Dwelling1
VR_5434,N.B.,2.4,0.0,0.7,0.0,1.8,2021,centre3,Zone14,Neighbourhood32,Dwelling2
VR_5435,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood33,Dwelling1
VR_5436,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood33,Dwelling2
VR_5437,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood34,Dwelling1
VR_5438,N.B.,0.0,0.0,0.2,0.0,0.1,2021,centre3,Zone15,Neighbourhood34,Dwelling2
VR_5439,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood35,Dwelling1
VR_5440,N.B.,0.0,3.5,0.4,0.0,0.8,2021,centre3,Zone15,Neighbourhood35,Dwelling2
VR_5441,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood36,Dwelling1
VR_5442,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone15,Neighbourhood36,Dwelling2
VR_5443,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone16,Neighbourhood37,Dwelling1
VR_5444,N.B.,0.0,5.3,2.8,0.0,3.5,2021,centre3,Zone16,Neighbourhood37,Dwelling2
VR_5445,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone16,Neighbourhood38,Dwelling1
VR_5446,N.B.,0.0,0.0,0.0,0.0,0.2,2021,centre3,Zone16,Neighbourhood38,Dwelling2
VR_5447,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone17,Neighbourhood39,Dwelling1
VR_5448,N.B.,0.0,1.0,0.9,0.0,0.9,2021,centre3,Zone17,Neighbourhood39,Dwelling2
VR_5449,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone18,Neighbourhood40,Dwelling1
VR_5450,N.B.,0.0,1.7,2.0,0.0,1.8,2021,centre3,Zone18,Neighbourhood40,Dwelling2
VR_5451,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone18,Neighbourhood41,Dwelling1
VR_5452,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone18,Neighbourhood41,Dwelling2
VR_5453,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone18,Neighbourhood42,Dwelling1
VR_5454,N.B.,0.0,5.1,0.8,0.0,1.2,2021,centre3,Zone18,Neighbourhood42,Dwelling2
VR_5455,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone3,Neighbourhood43,Dwelling1
VR_5456,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone3,Neighbourhood43,Dwelling2
VR_5457,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone3,Neighbourhood44,Dwelling1
VR_5458,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre3,Zone3,Neighbourhood44,Dwelling2
VR_5459,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone19,Neighbourhood5,Dwelling1
VR_5460,N.B.,11.7,0.0,0.0,0.0,0.0,2021,centre4,Zone19,Neighbourhood5,Dwelling2
VR_5461,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone19,Neighbourhood45,Dwelling1
VR_5462,N.B.,0.6,0.0,0.0,0.0,0.0,2021,centre4,Zone19,Neighbourhood45,Dwelling2
VR_5463,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone20,Neighbourhood46,Dwelling1
VR_5464,N.B.,0.0,0.0,0.4,0.0,0.0,2021,centre4,Zone20,Neighbourhood46,Dwelling2
VR_5465,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone21,Neighbourhood47,Dwelling1
VR_5466,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone21,Neighbourhood47,Dwelling2
VR_5467,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone21,Neighbourhood8,Dwelling1
VR_5468,N.B.,0.0,0.0,1.0,0.0,1.1,2021,centre4,Zone21,Neighbourhood8,Dwelling2
VR_5469,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone21,Neighbourhood48,Dwelling1
VR_5470,N.B.,0.0,0.0,1.5,0.0,1.6,2021,centre4,Zone21,Neighbourhood48,Dwelling2
VR_5471,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone22,Neighbourhood49,Dwelling1
VR_5472,N.B.,0.0,4.9,2.2,3.6,3.2,2021,centre4,Zone22,Neighbourhood49,Dwelling2
VR_5473,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood50,Dwelling1
VR_5474,N.B.,0.0,0.0,1.4,0.0,1.5,2021,centre4,Zone23,Neighbourhood50,Dwelling2
VR_5475,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood51,Dwelling1
VR_5476,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood51,Dwelling2
VR_5477,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood52,Dwelling1
VR_5478,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood52,Dwelling2
VR_5479,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood53,Dwelling1
VR_5480,N.B.,0.0,0.0,0.0,0.0,0.0,2021,centre4,Zone23,Neighbourhood53,Dwelling2
VR_5481,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone24,Neighbourhood54,Dwelling1
VR_5482,Que,0.0,0.0,0.0,0.4,0.0,2021,centre5,Zone24,Neighbourhood54,Dwelling2
VR_5483,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone24,Neighbourhood55,Dwelling1
VR_5484,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone24,Neighbourhood55,Dwelling2
VR_5485,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone25,Neighbourhood56,Dwelling1
VR_5486,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone25,Neighbourhood56,Dwelling2
VR_5487,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone25,Neighbourhood57,Dwelling1
VR_5488,Que,0.0,0.0,0.7,0.0,0.7,2021,centre5,Zone25,Neighbourhood57,Dwelling2
VR_5489,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone26,Neighbourhood58,Dwelling1
VR_5490,Que,0.0,0.0,0.7,0.0,0.6,2021,centre5,Zone26,Neighbourhood58,Dwelling2
VR_5491,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone26,Neighbourhood59,Dwelling1
VR_5492,Que,0.0,1.7,0.0,0.0,3.3,2021,centre5,Zone26,Neighbourhood59,Dwelling2
VR_5493,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone26,Neighbourhood60,Dwelling1
VR_5494,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone26,Neighbourhood60,Dwelling2
VR_5495,Que,0.0,0.0,0.0,0.0,0.0,2021,centre5,Zone27,Neighbourhood61,Dwelling1
VR_5496,Que,0.0,0.0,0.6,0.0,1.4,2021,centre5,Zone27,Neighbourhood61,Dwelling2
VR_5497,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone28,Neighbourhood62,Dwelling1
VR_5498,Que,9.1,7.4,7.9,0.0,8.0,2021,centre6,Zone28,Neighbourhood62,Dwelling2
VR_5499,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone28,Neighbourhood63,Dwelling1
VR_5500,Que,0.0,0.7,0.0,0.0,0.3,2021,centre6,Zone28,Neighbourhood63,Dwelling2
VR_5501,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone29,Neighbourhood64,Dwelling1
VR_5502,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone29,Neighbourhood64,Dwelling2
VR_5503,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone29,Neighbourhood65,Dwelling1
VR_5504,Que,1.4,0.0,0.0,0.0,0.0,2021,centre6,Zone29,Neighbourhood65,Dwelling2
VR_5505,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone30,Neighbourhood66,Dwelling1
VR_5506,Que,4.9,0.0,1.3,1.5,0.0,2021,centre6,Zone30,Neighbourhood66,Dwelling2
VR_5507,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood67,Dwelling1
VR_5508,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood67,Dwelling2
VR_5509,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood68,Dwelling1
VR_5510,Que,4.1,4.7,5.8,0.0,4.8,2021,centre6,Zone31,Neighbourhood68,Dwelling2
VR_5511,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood69,Dwelling1
VR_5512,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood69,Dwelling2
VR_5513,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone31,Neighbourhood70,Dwelling1
VR_5514,Que,0.0,5.5,0.0,0.0,5.8,2021,centre6,Zone31,Neighbourhood70,Dwelling2
VR_5515,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone32,Neighbourhood71,Dwelling1
VR_5516,Que,6.1,6.0,3.9,5.1,5.1,2021,centre6,Zone32,Neighbourhood71,Dwelling2
VR_5517,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone32,Neighbourhood72,Dwelling1
VR_5518,Que,0.0,3.0,1.3,0.0,0.0,2021,centre6,Zone32,Neighbourhood72,Dwelling2
VR_5519,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone32,Neighbourhood73,Dwelling1
VR_5520,Que,0.0,5.7,5.5,0.0,5.0,2021,centre6,Zone32,Neighbourhood73,Dwelling2
VR_5521,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone33,Neighbourhood74,Dwelling1
VR_5522,Que,0.0,2.3,0.0,0.0,0.0,2021,centre6,Zone33,Neighbourhood74,Dwelling2
VR_5523,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone34,Neighbourhood75,Dwelling1
VR_5524,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone34,Neighbourhood75,Dwelling2
VR_5525,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone34,Neighbourhood76,Dwelling1
VR_5526,Que,0.0,0.0,0.2,0.0,0.0,2021,centre6,Zone34,Neighbourhood76,Dwelling2
VR_5527,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone34,Neighbourhood77,Dwelling1
VR_5528,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone34,Neighbourhood77,Dwelling2
VR_5529,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone35,Neighbourhood78,Dwelling1
VR_5530,Que,0.0,0.0,0.0,0.2,0.0,2021,centre6,Zone35,Neighbourhood78,Dwelling2
VR_5531,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone35,Neighbourhood79,Dwelling1
VR_5532,Que,0.0,0.0,0.4,0.0,1.6,2021,centre6,Zone35,Neighbourhood79,Dwelling2
VR_5533,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone36,Neighbourhood80,Dwelling1
VR_5534,Que,3.0,0.0,0.0,0.1,0.0,2021,centre6,Zone36,Neighbourhood80,Dwelling2
VR_5535,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone37,Neighbourhood81,Dwelling1
VR_5536,Que,0.0,0.0,0.6,0.0,1.3,2021,centre6,Zone37,Neighbourhood81,Dwelling2
VR_5537,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone37,Neighbourhood82,Dwelling1
VR_5538,Que,0.0,0.4,0.2,0.0,0.2,2021,centre6,Zone37,Neighbourhood82,Dwelling2
VR_5539,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone38,Neighbourhood83,Dwelling1
VR_5540,Que,0.0,1.5,0.0,0.0,0.0,2021,centre6,Zone38,Neighbourhood83,Dwelling2
VR_5541,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone39,Neighbourhood84,Dwelling1
VR_5542,Que,0.0,2.3,0.0,0.0,0.0,2021,centre6,Zone39,Neighbourhood84,Dwelling2
VR_5543,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone39,Neighbourhood85,Dwelling1
VR_5544,Que,0.0,4.7,3.3,0.0,3.5,2021,centre6,Zone39,Neighbourhood85,Dwelling2
VR_5545,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone40,Neighbourhood86,Dwelling1
VR_5546,Que,2.8,4.1,2.3,0.0,3.8,2021,centre6,Zone40,Neighbourhood86,Dwelling2
VR_5547,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone41,Neighbourhood87,Dwelling1
VR_5548,Que,0.0,0.0,2.2,0.0,3.9,2021,centre6,Zone41,Neighbourhood87,Dwelling2
VR_5549,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone41,Neighbourhood88,Dwelling1
VR_5550,Que,6.8,3.9,5.2,5.1,4.9,2021,centre6,Zone41,Neighbourhood88,Dwelling2
VR_5551,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone42,Neighbourhood89,Dwelling1
VR_5552,Que,0.0,3.0,5.1,5.9,4.5,2021,centre6,Zone42,Neighbourhood89,Dwelling2
VR_5553,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone42,Neighbourhood90,Dwelling1
VR_5554,Que,0.0,0.0,0.6,0.0,0.4,2021,centre6,Zone42,Neighbourhood90,Dwelling2
VR_5555,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone42,Neighbourhood91,Dwelling1
VR_5556,Que,0.0,1.7,0.5,0.0,1.1,2021,centre6,Zone42,Neighbourhood91,Dwelling2
VR_5557,Que,0.0,0.0,1.4,1.3,1.3,2021,centre6,Zone43,Neighbourhood92,Dwelling1
VR_5558,Que,0.0,1.0,2.7,0.0,2.2,2021,centre6,Zone43,Neighbourhood92,Dwelling2
VR_5559,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone43,Neighbourhood93,Dwelling1
VR_5560,Que,1.3,2.8,2.6,0.0,2.5,2021,centre6,Zone43,Neighbourhood93,Dwelling2
VR_5561,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone43,Neighbourhood94,Dwelling1
VR_5562,Que,0.0,0.0,0.0,0.5,0.2,2021,centre6,Zone43,Neighbourhood94,Dwelling2
VR_5563,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone44,Neighbourhood95,Dwelling1
VR_5564,Que,0.0,1.0,1.1,0.1,0.9,2021,centre6,Zone44,Neighbourhood95,Dwelling2
VR_5565,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood96,Dwelling1
VR_5566,Que,0.0,0.7,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood96,Dwelling2
VR_5567,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood97,Dwelling1
VR_5568,Que,4.1,3.0,1.5,0.0,2.0,2021,centre6,Zone45,Neighbourhood97,Dwelling2
VR_5569,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood98,Dwelling1
VR_5570,Que,0.0,0.0,0.1,0.0,0.2,2021,centre6,Zone45,Neighbourhood98,Dwelling2
VR_5571,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone46,Neighbourhood99,Dwelling1
VR_5572,Que,0.0,0.0,0.4,0.0,0.3,2021,centre6,Zone46,Neighbourhood99,Dwelling2
VR_5573,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone46,Neighbourhood100,Dwelling1
VR_5574,Que,0.0,2.5,3.7,0.8,3.1,2021,centre6,Zone46,Neighbourhood100,Dwelling2
VR_5575,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone47,Neighbourhood101,Dwelling1
VR_5576,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone47,Neighbourhood101,Dwelling2
VR_5577,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone48,Neighbourhood102,Dwelling1
VR_5578,Que,10.0,4.8,0.0,0.0,3.0,2021,centre6,Zone48,Neighbourhood102,Dwelling2
VR_5579,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood103,Dwelling1
VR_5580,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood103,Dwelling2
VR_5581,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood104,Dwelling1
VR_5582,Que,0.0,0.0,0.0,0.0,1.4,2021,centre6,Zone49,Neighbourhood104,Dwelling2
VR_5583,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood105,Dwelling1
VR_5584,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood105,Dwelling2
VR_5585,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood106,Dwelling1
VR_5586,Que,0.0,0.7,0.5,0.0,0.4,2021,centre6,Zone50,Neighbourhood106,Dwelling2
VR_5587,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood107,Dwelling1
VR_5588,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood107,Dwelling2
VR_5589,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood108,Dwelling1
VR_5590,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood108,Dwelling2
VR_5591,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood109,Dwelling1
VR_5592,Que,0.0,0.8,0.0,0.0,1.4,2021,centre6,Zone51,Neighbourhood109,Dwelling2
VR_5593,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood110,Dwelling1
VR_5594,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood110,Dwelling2
VR_5595,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood111,Dwelling1
VR_5596,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood111,Dwelling2
VR_5597,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood112,Dwelling1
VR_5598,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood112,Dwelling2
VR_5599,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood113,Dwelling1
